"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2929.36663491518","3094.18306877139","3358.90155063186","3645.13079590945","3900.67894242254","4190.70883034145","4297.98839437976","4518.00123919741","4702.07870614057","4904.84818087199","5092.54858844314","5267.79237403402","5446.31443755596","5657.03906955148","5896.01606554393","6279.11326090638","6702.27296212288","7122.33631819128","7332.79899294797","7136.59502110202","7301.80659698796","7596.50913099919","7859.86073025114","8112.2843467725","8338.33034419771","8602.06649309471","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4920.72125303861","5137.21059974407","5616.24965188766","5837.27883469343","5225.60869448909","5777.64237188674","6215.02135904054","6765.69799659323","7220.64504615983","8109.27006018518","8860.52150784241","9889.71391108298","10452.5818820375","11892.7871172148","11802.3525338412","11813.4578043183","12571.8954976749","13000.0732946816","13668.117157173","13698.5664263163","13481.9365571951","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638.84241376315","1654.38436803871","1625.75562262231","1624.63358720743","1642.97998224774","1684.59437283146","1758.79688673807","1804.54040447917","1821.8886373713","1842.27240472243","1900.77576828711","1970.29750819562","2007.65969860945","2095.75831233118","2351.8091056908","2493.55785252474","2678.85244358301","2865.55681127765","2998.14308356799","3036.48994353355","3164.63636671155","3283.86385679214","3376.32528649275","3506.08933884288","3639.26422503364","3692.65525604975","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3591.90891979446","3637.87376858921","3717.21563838005","3461.75103896361","1819.43495942563","2005.453626641","2026.25230680657","1850.03182307781","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639.87278818864","1655.4589155544","1626.92486188805","1625.88661785732","1644.21149578651","1685.80035298882","1760.05277193999","1805.95630220445","1823.4149918305","1843.81001930684","1902.32883874379","1971.79929207895","2009.15761850879","2097.1396268803","2353.1206258098","2495.0104679421","2680.45569923975","2867.3428489275","2999.85364067577","3038.1421033158","3166.36069325662","3285.74006349959","3378.32246877206","3508.19061368206","3641.4100697637","3694.84352283441","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9684.54487885592","10142.3884461356","10634.5020027191","11196.265169819","12288.2065604039","13110.1461813158","14629.8298651201","16014.7896759492","17156.4695521831","17237.9401178453","18446.8909880703","19711.8314527326","20407.9819046931","21059.244995314","21693.8461918234","22010.6538093171","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1704.73002988166","1733.87199075378","1842.55992583651","1921.4687064384","2076.63615066884","2284.27055650214","2368.71819400068","2556.49815487778","2621.65023309912","2712.78169377358","2839.89590314397","2959.88969078679","3067.01090219598","3187.85994223351","","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6840.54368833772","7128.82354790657","7147.72893615316","6671.47844304475","6916.26309198202","7017.05292243339","7111.42467488661","7516.89944087426","7593.30785100282","7537.45012334545","7621.72323657478","8092.1232548319","8533.32440819886","9200.65497038861","10293.4075128578","11049.5555118095","11732.3214041932","12533.8527584392","13159.3972362465","13502.6258889253","14216.5487909005","15119.7435489163","15718.1329921023","16276.3061814113","16698.3652067874","16969.5452910101","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6988.69078151286","7276.52571278982","7861.50656384152","8469.61760974657","9204.42023250377","9955.38369824194","10507.4466307283","10568.6006978802","11158.4602723081","12236.650530567","13136.8079604086","13906.2214760745","14988.6133587895","16525.5004066215","18810.7203906269","21439.3067102395","23844.9744964744","23172.3465833393","24515.6923473186","25167.4538145724","26091.2798285454","27414.213031592","28326.5299307052","28877.3466252315","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13227.1382239033","14033.2859154253","15063.4464599181","15948.8480937829","16997.601071329","17877.6079581218","18796.730344071","20127.9659631642","20945.641392761","22689.4380571678","23887.7792759682","25869.2115725132","27677.8021581132","29598.1392185234","27506.3314139505","27607.7230438068","28513.4748320932","28481.751314373","29097.5759486561","30402.6773017919","31122.4228905589","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20075.8339303047","20367.0341663979","20469.5498174611","20404.827200373","21537.274029496","22751.5840005565","23597.5967127028","24504.6116256745","25550.2569677744","27184.585412362","29376.6929122698","29818.5945883849","30790.5051760393","32064.7633094125","34259.8093341636","34332.3259363865","37571.1262973461","40560.8943011298","41880.8407716078","39657.2412932976","41755.9801731279","43709.2114536214","44433.7266901677","45067.4371901415","45297.7655208762","46420.4188888162","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4082.03106832429","4173.53494789831","4305.93399690739","4455.6210430777","4570.8606558102","4793.8636189845","4960.39909624011","5086.8577427811","5163.46945631836","5296.9975356513","5432.2265919889","5562.56895436993","5708.87093246692","5921.65789543454","6222.30388906492","6521.9417904582","6860.09841759142","7182.47900122142","7374.39819621599","7396.50795735599","7487.50950280718","7620.19660428193","7870.64474167421","8110.08755402497","8322.38510519422","8426.52966288487","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9123.8989118363","9584.45551120902","10372.7382637175","11114.1110630498","11075.0650428774","11007.3754713448","11588.2180956453","13042.4570717843","14015.1158735661","14214.0199272779","14626.4603708639","14607.2386856143","14563.3495507736","14131.2404970201","14157.2240356566","15851.8842800581","17516.5484654906","19755.6671853348","19274.84812334","19131.3317358706","19953.1605009972","22556.5825709346","24251.5239686008","25673.6178918479","26518.4603833769","27273.4726663682","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.572659275972","779.46704614782","834.048431319311","697.084196786252","759.025259072323","758.833880990564","763.582016467113","792.951885818475","827.891311775271","805.492075237129","787.153220992798","865.71772194265","917.786318236568","1033.54865976096","1366.93195873672","1596.68958958526","1599.89127491113","1640.20258691265","1667.69739260464","1694.82157149744","1884.79582691199","1862.35116594718","1997.4109391126","2075.44088021888","2181.8524552441","2171.40081234953","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1434.0414952535","1580.0494901731","1760.94461272659","1969.0424060823","2192.96638773122","2424.2738289193","2652.25333843615","2844.97484840703","2866.79411804771","3046.22679394332","3308.66301253578","3567.50945162864","3862.79089278292","4236.77412285652","4691.41037140598","5252.89823087548","5929.93116343625","6753.27700405167","7396.34204210702","7937.58985058085","8744.16825084166","9591.97594574705","10413.2776930801","11245.7531710115","12097.882523616","12905.2980233011","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6251.37963356191","6043.12987191343","5550.90093292992","5340.92604222366","4914.21587804197","4941.57047496546","5044.08372123623","5266.37685901197","5624.36072745541","5816.64372810741","6485.04514886779","6829.03537049108","7288.27511836065","7977.46019113535","8906.67617408893","9969.5957727116","11771.8923946717","13093.1149470235","14910.9298185358","14554.6074303694","15506.0303837409","17347.6586730873","18159.2502160072","18174.6847200633","18849.4265021099","18773.1106005587","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.635285124449","872.353121077065","835.757465473913","709.20286096359","813.033386966623","873.465921243405","944.059235754644","1070.60390461855","1030.27308886396","1044.26323643527","1032.0357263361","1011.10993014302","990.225218401402","1031.7538869118","1053.61131833745","1070.82674234478","1117.60750406654","1142.10215037372","1158.45847009205","1175.82367943088","1204.60489359183","1255.08782504848","1304.18797223193","1341.614534205","1406.76497364097","1459.79672738826","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.5626808215","4767.57747971823","5221.55286482035","5739.56230698456","6278.16854676515","6866.02078299697","7310.93982076916","7151.76506894111","6600.53711201269","6926.206990458","7314.54219446938","7650.81367335468","8153.16318180025","8819.99476226171","9545.99783092758","10194.175685498","10977.6117421336","11850.2150887135","12272.7397981566","12257.1361772881","13309.4191973258","13654.2724604328","14853.3296826122","15437.3172287742","15755.0634649584","16305.4545639887","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2349.63951179266","2205.39965729779","1570.89222897832","1322.10897441946","1046.65212202317","922.766802339057","772.297084099125","788.836279998333","829.111232012649","861.225954127737","939.74083319322","1041.63885517088","1150.61583749487","1277.45661128505","1418.73140778137","1530.57569550714","1653.07539905777","1790.9256895423","1928.200964532","1972.91522942964","2080.04438846721","2229.4457417017","2386.32747375318","2546.58658667863","2700.58424083416","2779.87614260893","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5398.79274311797","5174.38329780814","4373.2021622711","4419.25027047841","3638.09077996331","3370.44015897936","3593.54123174254","3187.35855260052","3404.15048153229","3977.53657676205","4240.97405894011","4475.9827211517","4508.43349272367","4699.74580616473","5017.71965999178","5791.71212802058","6550.18492259501","7381.12093627316","8528.11331972572","9004.57918881673","9828.66220431068","11360.502149269","12689.3438280564","14029.4947861747","15529.8644553626","16498.8929538904","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5746.30867477203","6073.56307941097","6306.14523155988","6921.96136651688","7280.67923539357","7332.92891415127","7579.30251992553","7985.86004337394","8114.87637233718","8147.74148655144","8527.19857586867","8639.34497994346","8668.22941214855","8892.85105993957","9489.49418819122","10174.7249467059","11016.7808244295","11803.1905955277","12411.0474599726","12271.5435657164","13077.5059497716","13982.8141103932","14495.8050976832","14950.5448821191","15513.9063900494","15377.1298979049","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5092.33405672888","5021.42286425684","5261.59615894788","5368.59551573307","5451.24078560807","5606.098461505","5946.43100476776","6158.30734132247","6507.79638143058","6810.38601155794","7145.09901526452","7391.50515774404","7638.46313647339","7842.01412550742","8555.92703497661","9105.52280380142","9763.31195040576","10477.6253300907","10911.0235908846","11131.1951444774","11664.9590986671","11663.9099495352","11963.8888526145","12074.0454932616","12267.4523504439","","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1119.79489585196","1304.03913370479","1196.01689235253","1147.23933710206","1143.91385590149","1233.16855710035","1178.14840947275","1325.15860696593","1516.90433242208","1697.34227213273","1847.22626883829","1965.5220065477","2075.98474150486","2110.84402877807","2203.69283198073","2259.0619403307","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2308.97799204842","2534.83309959489","2595.96198491026","2753.87030775503","2947.26071973126","3113.54499054571","3161.31229108513","3199.4771177177","3308.04607459526","3472.52927859406","3652.47854818551","3849.19280731634","4018.48332739898","4161.73895083652","4282.19860450538","4461.56306399186","4520.06713724132","4399.55252294697","4567.11650761403","4625.408633552","4852.02136154351","5030.65221255051","5132.80523291008","5059.03941647997","5230.1512943838","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1203.7559309914","1241.46312766802","1314.76916102815","1374.6945810975","1457.45192616652","1558.31147034308","1661.08811011022","1717.98950379909","1797.35605857986","1927.88694953528","2014.57800627621","2109.68331635874","2182.26586252243","2344.61989460959","2547.68957559565","2814.00896900272","3100.51421247002","3384.91283332644","3529.94211711943","3768.1707023198","4093.78868670575","4376.23937475104","4641.06442182868","4942.41639026281","5293.75684787378","5654.37893113164","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639.87278818864","1655.4589155544","1626.92486188805","1625.88661785732","1644.21149578651","1685.80035298882","1760.05277193999","1805.95630220445","1823.4149918305","1843.81001930684","1902.32883874379","1971.79929207895","2009.15761850879","2097.1396268803","2353.1206258098","2495.0104679421","2680.45569923975","2867.3428489275","2999.85364067577","3038.1421033158","3166.36069325662","3285.74006349959","3378.32246877206","3508.19061368206","3641.4100697637","3694.84352283441","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7838.64714836048","8262.68113008447","8260.91473867938","8288.16194139729","8724.97339159807","9224.71201942451","10027.6720023491","10963.2687492504","11963.9514041916","13098.5782349724","14373.0366834853","15260.3903489315","16653.0007994021","19343.9187031897","21348.086137331","23287.689468122","27044.0480820295","28947.7974448134","30374.5485471446","29123.0501164343","29307.8711600633","29765.0119348512","30571.9063533069","31454.6315830998","32083.799608369","32596.5148886991","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3681.52990910778","3874.76806845588","4186.03780875466","4337.43610991637","4459.46998550744","4570.17197029509","4913.85108126482","5198.05846375766","5435.98645631246","5777.44920075353","6124.6494154833","6435.93136547484","6554.39452880456","6934.79253975199","7499.2367225612","7933.25473711735","8521.76599354449","9246.8099842935","9728.97885244778","9994.09751121711","10364.5717510735","10203.8012151866","10672.5676007406","10984.9132065336","11307.8001700856","11397.2351495653","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4438.79261008645","4551.98402962704","4855.14241150291","5285.68811977462","5023.56583690007","5411.4866648074","5824.36761618362","6283.88161193087","8718.84863490205","8311.06000587229","9320.91005162219","8749.15163491691","8784.44603215042","8915.65125390566","10278.9344079726","11512.4657890784","13026.3463146074","14034.7774203504","15181.6586369568","14651.1004086524","16165.8123678963","17796.4751875134","18449.250016041","19042.8804161762","19390.3811372673","19618.2247113953","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.34637265938","1630.01221931475","1704.81641953765","1808.18693851692","2027.70316364972","1958.09147182703","1867.48904826694","2081.81703465809","2421.24474293019","2409.52911986122","2428.77998623435","2510.86097392587","2733.42839693411","2678.13638275168","2698.80917799203","2667.08532411854","2796.86169276853","3043.63125028838","3342.86607239458","3212.37939745598","3156.74808608634","3488.24835905837","3552.92655284348","3651.79227787342","3779.05973015466","","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.831712663139","971.547421579948","966.63025044676","968.899042502932","973.677877595954","999.48050155356","1035.2898668643","1062.55039777858","1086.75674784718","1128.54686661932","1180.7425372535","1246.8815064407","1320.61458959528","1400.30355989119","1507.79773070642","1634.89313137766","1711.38869980998","1847.86459284511","1927.68899817279","1983.2228617864","2068.48848692219","2206.91077897","2289.26187618153","2417.7727301852","2547.16795742594","2667.29066145462","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499.842728774646","527.298653940808","539.791957233044","579.728005415104","610.447303242721","673.822993304501","726.016408555736","753.262017294082","775.281079024243","825.071421201911","843.56860373351","878.775178867653","938.76561533108","985.948464988113","1046.22631628147","1110.28876055655","1225.91754622241","1319.33252228242","1414.15342516975","1478.0445457835","1522.07855073595","1648.53106603376","1696.49442433506","1723.44617899351","1777.32719043741","1825.30707076381","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6780.27383883338","6403.32522892283","5897.08895723239","5175.63715945293","4093.79304806217","3698.43227265306","3419.56600610235","3404.62891245249","3406.49752519765","3484.41101966958","3812.13811060334","4300.749281146","4639.71877154031","5219.24719628502","6057.4356655933","6468.38172130689","7202.33670032564","8025.89866612849","8417.00414157972","7257.89752610006","7685.56963201296","8281.86712612352","8472.20112920609","8629.9343869723","8666.90291325018","7915.87087372541","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3344.05421172678","3448.64749266885","3535.13603093786","3767.40430297619","3923.70614995237","4092.32140928289","4325.33624661408","4579.26235145235","4770.90371267335","4963.46006184514","5352.73301304971","5618.74065496712","5918.52598469813","6342.74543798658","6990.5688148924","7752.97963241329","8750.966724526","9762.13120137367","10678.2817372971","10986.8829048976","11908.4632233003","12977.6990036267","13796.2940760178","14452.4822846388","15290.6307153999","15832.3332726328","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.38661839516","6756.73711976393","7404.97647381832","7725.56892786686","8402.48335550905","8392.73611241393","8958.10393224478","9820.77050737388","10309.3923164301","10210.8808974313","10204.914457104","10018.5584682373","9383.95293407643","9654.33669488041","10421.0357295137","11553.5294099441","12376.3440307652","13501.5664231257","14705.5166360339","15391.169531715","16736.8559953545","17904.8198639195","18817.8749217256","19945.6756377397","20859.2491387487","21200.5878108841","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4793548671","24405.1648147489","25492.9516517617","26464.852511744","27776.635528226","28782.1750200918","30068.2309182833","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48374.0867933094","49781.8006563523","51433.0470904727","52660.2951049798","54398.4600093994","55836.7926308733","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1959.36017571613","1972.11678275861","1749.65669134587","1710.76452746924","1624.12074991732","1613.65099500958","1639.38385025943","1721.38882358788","1785.91660783771","1870.94039097206","1958.93246480455","2061.461382738","2150.35328241761","2258.90840640891","2471.06529254999","2697.55029279829","2947.21464510039","3278.82234103885","3585.99128697378","3840.54287450515","4100.48283485868","4412.47419290824","4791.18928890547","5177.33357760696","5593.47548628961","5995.87301143572","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3604.50302868877","3756.22819474683","4079.66248797043","4350.41501536043","4386.26223181629","4825.86291306126","4979.23674533422","5245.74479029896","5523.51571719759","5762.42206705083","5989.05103086404","6224.93858045163","6710.15979700771","7356.37461290995","7857.65722488115","8298.06055805344","9194.85266735906","9274.91024249318","10082.754601936","9937.88286907797","9715.32900513839","9871.64857733634","10192.9298147081","10532.7560862324","10772.8170465276","11028.4654162085","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.95302368413","10344.9051133595","10969.8823716289","11015.7929140418","10751.8824094745","11172.3721600258","11122.9585596438","11795.1654752663","11725.9621915302","10981.3538224598","11427.4070846926","11862.2579443133","10779.4028665664","9961.91035990304","11897.382830723","13317.1785594534","14830.9157971613","16289.4586198531","17208.1933726146","16523.939668773","16228.3408063552","17001.9132403648","18027.8901206199","18309.1523170814","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970.235652440424","1042.92582880819","1138.47968223736","1238.05706796466","1353.23689636922","1488.64604361805","1631.09257649772","1766.47925749561","1859.81494696377","1948.9592340522","2100.24307607294","2252.42265732813","2403.51749693392","2590.29431089191","2828.04751625092","3102.93669311113","3383.6950398444","3681.31611762133","3924.10132886904","4123.42580419874","4395.51016267998","4715.88634932312","5000.76485438209","5301.11301726379","5649.58759184422","6022.62255356528","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.70027262875","1707.70765456326","1740.39381767984","1743.82209863107","1890.23822286834","1902.52912690939","1941.22211356163","2033.55462747896","2107.08246711569","2107.76101831514","2237.58496468712","2159.38161702124","2030.38408132385","2105.44139212991","2192.44739339713","2323.45908844722","2533.859120128","2669.74279483599","2828.47868747323","2874.87888028394","2888.3493792424","2915.23962103205","2952.41343063372","2991.13704396533","3041.63112652175","","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1945.04790326983","2033.9549766139","2124.53801451393","2560.86096042242","3178.09071208203","3710.12443456729","3331.35614713822","3106.93162374118","3031.45181603507","3300.10836960374","3592.66686818298","4010.14776054236","3844.3897469854","3780.69117506073","3423.59633903384","4053.0489334773","4078.49589062698","4356.34182492654","4931.00218360493","4655.84051580666","4544.24565906149","5009.91904057477","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5413.47490382451","5584.61750659824","5746.85514964848","5944.53075669208","6178.47411789619","6420.04901748534","6702.0955046146","6994.26863541512","7175.78379149079","7440.26020505843","7883.75860520917","8166.11480367604","8436.20701591999","8799.29380345548","9402.06487886966","10043.6642094793","10873.4794206234","11638.1214316287","12167.7797046979","12145.4412709777","12784.9968353959","13480.8190121295","14020.3060555785","14523.6495917859","15064.5956805278","15470.1543061755","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.57696041765","2363.49892313962","2390.75745913334","2523.03186290858","2487.71502251521","2687.24096630382","2913.59252175341","2966.67764472832","3050.73444919734","3150.92275581683","3428.69801880256","3729.84419442207","3928.67698376264","4162.37893255876","4446.68144234783","4750.40315226774","4961.20406904319","5380.61752063743","5505.21340953116","5244.28442284181","5295.66609922839","5674.47534134614","5757.17964049692","5693.00176074258","5811.32224898534","5922.81535862716","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2192.43683835206","2291.11516762128","2406.68663020096","2433.37777122631","2528.06488622236","2614.01927227353","2685.10157068129","2783.38574336985","2897.50872497208","2969.20934388913","3135.57238277924","3236.07486851868","3319.70306033018","3414.52608571664","3545.7443939969","3756.53213004493","3883.04523750151","4004.21834955849","4128.41182061597","4212.58649344459","4286.40403780317","3616.24390874491","3675.56337304977","3791.60319488658","","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6698.47979483431","6711.18461262654","6578.76934605887","6675.90521828901","6887.38636687275","7093.94097617259","7368.25811903382","7515.2766349875","7457.41102670997","7568.32131705635","7868.30661655633","8097.48079062004","8425.02860391647","8733.84403281868","9260.60182002601","9929.09068822274","10658.7883846537","11368.8627131662","11792.0573837167","11529.3694090741","11847.0803891303","12291.73384142","12598.94312372","12881.9428178722","13083.2204904225","13165.1480242918","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","746.584173048553","656.751896634924","559.156078293396","528.757781099337","525.787259650577","514.759553325746","481.591462142181","467.479829786406","443.292760697628","410.975954062147","399.860090908536","405.482684363643","423.099511861204","449.395902630601","476.73720497787","501.115432983522","529.221873392872","554.888364881265","556.728075085533","584.260054791406","617.147961359502","652.38858743842","696.977263264075","748.006605251535","782.771450778664","",
